ClientIP,RequestCountByIP,AverageBytesByIP,Hour,Anomaly
3065:bdad:fd45:271e:ddff:ec44:4c11:80cc,1,3172.0,0.0,Normal
306d:bdc7:dd86:d78:2faa:59f6:bd6b:e638,1,2445.0,19.0,Normal
307b:cb9f:403e:270c:e6e3:8785:8f97:3220,1,3446.0,15.0,Normal
309e:d6dd:418b:ea96:2b1f:e786:d303:e2e0,1,5078.0,12.0,Normal
30bd:930a:a93b:666e:6446:3929:14cb:81e1,1,7392.0,23.0,Anomaly
30c1:7285:bc6:560a:adb0:d32e:2364:8eb2,1,2983.0,13.0,Normal
30c5:9bdf:15e2:efb3:9ae2:980a:6f12:188d,1,4396.0,5.0,Normal
30c5:e892:e711:2c34:945d:2167:d17:21e7,1,3446.0,7.0,Normal
30c8:678e:5ab5:d184:eae8:d2a7:98c3:36ea,1,5333.0,17.0,Normal
30c9:b7ec:d683:fc7b:4e4e:e264:a4a5:f09,1,2877.0,14.0,Normal
30cc:1808:b831:b1be:f4e4:2a19:958a:8f9f,1,2941.0,17.0,Normal
30e4:2586:c910:479:ceb4:5ce3:454e:e2a9,1,4099.0,21.0,Normal
30fc:dc1f:b894:d5cd:b7c7:d630:260e:e04c,1,4080.0,21.0,Normal
31.105.243.17,1,4099.0,15.0,Normal
31.11.99.192,7,3225.285714285714,16.857142857142858,Anomaly
31.121.110.120,1,3777.0,20.0,Normal
31.123.142.56,1,2972.0,16.0,Normal
31.123.233.94,1,3882.0,23.0,Normal
31.126.143.35,1,3756.0,21.0,Normal
31.131.48.204,2,2805.5,20.5,Anomaly
31.131.77.184,1,3449.0,11.0,Normal
31.132.232.179,1,4073.0,20.0,Normal
31.133.191.21,1,4019.0,9.0,Normal
31.135.75.254,1,3424.0,16.0,Normal
31.14.59.181,1,5696.0,5.0,Normal
31.152.31.150,1,5293.0,11.0,Normal
31.154.12.43,1,2741.0,22.0,Normal
31.160.214.68,1,2783.0,0.0,Normal
31.17.126.125,1,3471.0,11.0,Normal
31.170.223.244,1,2932.0,22.0,Normal
31.177.79.241,1,3437.0,14.0,Normal
31.178.7.182,1,3432.0,20.0,Normal
31.179.212.213,1,4073.0,8.0,Normal
31.187.230.62,1,4063.0,20.0,Normal
31.19.173.104,1,2775.0,21.0,Normal
31.193.136.96,1,2328.0,15.0,Normal
31.194.130.208,1,3477.0,15.0,Normal
31.200.236.184,1,3951.0,23.0,Normal
31.217.87.212,1,4183.0,17.0,Normal
31.229.237.254,1,4084.0,15.0,Normal
31.23.17.29,1,3508.0,21.0,Normal
31.239.59.10,1,2940.0,13.0,Normal
31.245.100.158,1,3514.0,13.0,Normal
31.248.100.203,1,3441.0,22.0,Normal
31.249.157.178,1,3470.0,13.0,Normal
31.251.18.184,1,2977.0,5.0,Normal
31.251.219.8,1,3407.0,18.0,Normal
31.253.79.64,1,2777.0,20.0,Normal
31.26.33.197,1,2777.0,19.0,Normal
31.34.5.247,1,4079.0,19.0,Normal
31.35.50.198,1,3386.0,14.0,Normal
31.35.73.166,1,4041.0,1.0,Normal
31.41.19.93,1,5154.0,23.0,Normal
31.44.55.63,1,3175.0,14.0,Normal
31.45.122.155,1,3411.0,10.0,Normal
31.50.151.83,1,3510.0,16.0,Normal
31.53.178.131,1,3436.0,19.0,Normal
31.61.156.245,1,4075.0,0.0,Normal
31.62.223.26,3,4658.0,7.666666666666667,Anomaly
31.70.230.152,1,4042.0,14.0,Normal
31.72.183.110,1,3415.0,14.0,Normal
31.73.212.3,1,2776.0,0.0,Normal
31.77.136.130,1,3774.0,23.0,Normal
31.79.191.46,1,4068.0,4.0,Normal
31.8.1.221,1,4244.0,16.0,Normal
31.84.79.72,1,3281.0,15.0,Normal
31.85.113.238,1,3534.0,16.0,Normal
31.89.68.222,1,3439.0,16.0,Normal
31.92.230.85,1,4073.0,17.0,Normal
31.93.118.84,1,4073.0,19.0,Normal
31.98.209.82,1,4102.0,13.0,Normal
3109:609f:fc35:1875:3457:a8f9:50b5:aca,1,3595.0,21.0,Normal
310f:bcc9:b94:baee:bbe7:6493:5b7:bad0,1,3783.0,1.0,Normal
3110:8cc5:5cf8:b0c1:8d59:4a7a:2561:bde9,1,4072.0,4.0,Normal
3135:a5:d98c:3bd7:ace7:36af:4e5:e74a,1,2793.0,3.0,Normal
313:6234:6a9:9eb5:6f2:1f94:3911:d743,1,5184.0,21.0,Normal
3142:c6d7:7a9a:67ac:625e:da48:78e2:615e,1,3420.0,19.0,Normal
3153:37d7:8a53:d3b2:dd0d:e56b:32e7:4e9f,1,3945.0,13.0,Normal
3153:3ae4:3bf5:f65:b82b:216:ad8a:328e,1,5279.0,18.0,Normal
3153:6165:b610:330b:db91:600e:294d:7651,1,3536.0,17.0,Normal
3165:4d55:9298:41d2:aa7a:ade1:77b1:e7ae,1,4105.0,11.0,Normal
318:92a:ff16:1ce:b4c5:dca5:4b04:b692,1,3934.0,5.0,Normal
318a:6e77:114a:979d:c0c1:4aa4:4a40:8925,1,2935.0,14.0,Normal
3193:8499:7821:e7c6:4abc:3766:9f54:4226,1,5344.0,2.0,Normal
3197:6161:c0cf:79ae:9ade:1284:ec42:2fe6,1,4091.0,21.0,Normal
319c:c64a:195a:848d:e9ee:fb60:6999:550d,1,3439.0,13.0,Normal
31ac:b011:28d4:272d:64a:c6e:88b5:8b5c,1,4118.0,7.0,Normal
31ad:c2d5:d753:e7c3:d7a4:b560:647a:eb58,1,2835.0,1.0,Normal
31d4:5474:2c7a:a4a4:4aa5:5655:9032:932a,1,5969.0,14.0,Normal
31ed:b7d4:e815:e56d:3bf1:ea31:f58c:52ab,1,2873.0,23.0,Normal
31f1:98af:33e4:34bb:6bab:850c:9d99:4103,1,4135.0,12.0,Normal
31f2:9266:fc4f:d770:5997:d0b2:c2b1:7865,1,5882.0,14.0,Normal
32.10.26.23,1,916.0,13.0,Normal
32.100.204.15,1,3895.0,15.0,Normal
32.103.120.245,1,3434.0,13.0,Normal
32.105.128.140,1,4044.0,19.0,Normal
32.113.238.66,1,6589.0,10.0,Normal
32.130.164.212,1,4041.0,11.0,Normal
32.132.166.216,2,3099.0,9.5,Anomaly
32.132.88.93,1,3436.0,21.0,Normal
32.133.80.166,1,2973.0,20.0,Normal
32.134.90.238,1,3917.0,21.0,Normal
32.137.85.223,1,3406.0,18.0,Normal
32.14.67.232,1,4095.0,22.0,Normal
32.149.197.249,1,4087.0,14.0,Normal
32.155.21.20,1,3006.0,15.0,Normal
32.156.16.52,1,4079.0,1.0,Normal
32.158.227.152,1,4067.0,12.0,Normal
32.161.155.122,1,3450.0,4.0,Normal
32.163.142.152,1,4682.0,9.0,Normal
32.168.224.172,60,17600.166666666668,15.55,Anomaly
32.175.161.21,1,3776.0,21.0,Normal
32.177.221.173,1,4098.0,17.0,Normal
32.18.100.165,1,2991.0,0.0,Normal
32.19.164.159,1,10874.0,17.0,Anomaly
32.194.112.225,1,3929.0,22.0,Normal
32.194.12.118,1,2789.0,14.0,Normal
32.198.251.39,1,6124.0,15.0,Normal
32.207.131.16,1,3432.0,15.0,Normal
32.207.14.54,1,3508.0,16.0,Normal
32.207.143.203,1,4102.0,18.0,Normal
32.207.80.121,1,3127.0,17.0,Normal
32.208.108.149,2,5392.0,11.0,Anomaly
32.208.139.204,1,2959.0,14.0,Normal
32.215.168.194,2,3140.0,19.5,Anomaly
32.221.6.131,1,3920.0,14.0,Normal
32.224.99.199,1,3159.0,0.0,Normal
32.225.105.21,1,3535.0,12.0,Normal
32.228.255.11,1,2778.0,23.0,Normal
32.229.178.144,1,3405.0,10.0,Normal
32.233.235.89,2,3702.0,7.0,Anomaly
32.236.4.184,1,3394.0,3.0,Normal
32.239.211.84,1,6591.0,22.0,Normal
32.244.60.229,1,3565.0,14.0,Normal
32.245.227.104,1,2903.0,18.0,Normal
32.248.238.104,1,4102.0,4.0,Normal
32.250.196.221,1,4064.0,16.0,Normal
32.254.222.147,1,4209.0,17.0,Normal
32.254.91.41,1,4039.0,23.0,Normal
32.3.72.45,1,4074.0,14.0,Normal
32.30.176.18,1,3433.0,16.0,Normal
32.4.106.32,1,2760.0,20.0,Normal
32.44.184.1,1,4065.0,15.0,Normal
32.51.82.242,1,4085.0,4.0,Normal
32.55.28.180,1,2824.0,22.0,Normal
32.64.54.225,1,4062.0,23.0,Normal
32.7.32.110,1,3413.0,2.0,Normal
32.7.79.24,1,4046.0,17.0,Normal
32.76.183.181,1,2778.0,18.0,Normal
32.79.207.78,1,2808.0,9.0,Normal
32.80.177.51,1,3920.0,16.0,Normal
32.84.87.120,1,4021.0,21.0,Normal
32.85.101.61,1,4070.0,11.0,Normal
32.92.65.93,1,3468.0,0.0,Normal
32.94.101.43,1,3413.0,14.0,Normal
32.94.234.172,1,3799.0,14.0,Normal
32.98.196.34,1,4075.0,16.0,Normal
3200:b738:41ba:9012:1a62:4858:b68e:fff6,1,2837.0,20.0,Normal
3202:3cfe:f43a:5e8c:fae2:7c35:b468:3d0c,1,5803.0,23.0,Normal
3210:5f45:4d24:ca14:417c:991e:ba84:7e36,1,3121.0,0.0,Normal
321b:bdc9:eb13:bab4:11eb:532f:d987:6fa,1,2806.0,23.0,Normal
321c:63ca:dfdb:7f6c:3bb5:2610:c62c:c121,1,3437.0,21.0,Normal
3221:620:944f:e3cc:2d36:d09e:7d82:7ca0,1,3540.0,13.0,Normal
3229:fdd2:ac6:63e7:60eb:deef:a1bb:c15c,1,4021.0,17.0,Normal
3232:648:6f84:fca3:d5e7:9ae7:15d7:e612,1,4103.0,20.0,Normal
3239:12d0:5bf7:45f:bdab:7b58:c010:ca11,1,2836.0,19.0,Normal
3246:ee0f:b7c4:266e:69ba:316c:e47:3180,1,3539.0,1.0,Normal
325:4e33:5deb:6c54:93f4:2ca2:fdef:3cd6,1,4104.0,13.0,Normal
325a:efd0:db66:b12f:56f1:f2f2:8fd4:b2c0,1,4071.0,3.0,Normal
3275:4970:a4e8:c715:20a5:366f:44b6:6f50,1,4275.0,18.0,Normal
3281:1e71:eb8e:abdc:7ea0:ef64:c069:18a3,1,4106.0,11.0,Normal
3284:d36d:bf07:ea2c:829a:d50d:cdbb:b927,1,3247.0,1.0,Normal
3284:eada:ec4f:51d9:7ab8:845e:51e:b411,1,5719.0,11.0,Normal
3285:b59d:9a26:773d:8343:73d0:1969:5714,1,4095.0,0.0,Normal
3288:68fd:fe24:8ed8:7f3c:95f8:576f:76a9,1,5087.0,22.0,Normal
328:cb5f:c657:5173:c314:7f0e:c449:681,1,4088.0,19.0,Normal
3299:4b20:3dd9:1442:9720:2754:d502:e12,1,5193.0,15.0,Normal
3299:e8ea:b31b:90a2:3774:5c85:497f:97bb,1,3176.0,19.0,Normal
329d:281b:1047:d4d0:6516:1c77:b26:ca61,1,3917.0,16.0,Normal
32a2:5d5c:1f63:1f78:af07:87c1:7b6a:bc73,1,3051.0,14.0,Normal
32a6:1b43:752f:fa97:fd6a:f8d2:1ba9:c458,1,4054.0,18.0,Normal
32a6:99e3:77ec:1330:e951:8b3:2d59:17fb,1,5734.0,16.0,Normal
32a8:a3c2:916:868b:f42d:1ed7:174:78e0,1,5345.0,18.0,Normal
32b6:b61e:4e07:47e0:8ba7:9d4a:7f6f:ff1e,1,5690.0,0.0,Anomaly
32ba:a6d4:6ad6:e302:215b:6e24:6f4:156,1,2835.0,0.0,Normal
32ca:5892:1abb:c203:f7d4:2550:2141:f85,1,4095.0,11.0,Normal
32cf:83c:a3bc:5396:5879:1749:18cf:b310,1,4099.0,14.0,Normal
32d2:1ca5:454c:d367:9306:bc99:1199:c2e9,1,2855.0,15.0,Normal
32d6:536a:dc24:f6ac:346e:c3d8:486f:9304,1,3906.0,21.0,Normal
32e0:127d:cd1e:6687:85ac:ff52:b62:aa6f,1,4344.0,12.0,Normal
32e3:9e43:833e:c381:3ef7:fe27:7ba4:c5d7,1,4049.0,15.0,Normal
32e8:532a:d8d0:1bde:d7a:39e6:9d7e:9546,1,3870.0,16.0,Normal
32ee:ed0f:e2d2:d6be:fd51:195a:1d7:dd21,1,2837.0,17.0,Normal
32f:b063:482a:9639:3899:feeb:3493:ba02,1,3788.0,16.0,Normal
33.103.81.190,1,4269.0,21.0,Normal
33.114.227.141,1,3436.0,11.0,Normal
33.116.196.21,1,4081.0,15.0,Normal
33.122.134.225,1,4277.0,15.0,Normal
33.129.45.36,1,3560.0,20.0,Normal
33.130.38.77,1,4644.0,4.0,Normal
33.131.46.17,1,4085.0,14.0,Normal
33.139.75.221,1,3548.0,20.0,Normal
33.152.125.47,1,3391.0,0.0,Normal
33.153.168.1,1,3689.0,20.0,Normal
33.153.94.117,1,3556.0,6.0,Normal
33.156.96.77,1,3391.0,12.0,Normal
33.162.138.188,1,3428.0,10.0,Normal
33.164.68.101,1,4053.0,22.0,Normal
33.170.95.103,1,5325.0,23.0,Normal
33.172.82.72,1,4072.0,15.0,Normal
33.18.159.204,1,3417.0,5.0,Normal
33.180.40.171,1,3793.0,16.0,Normal
33.185.89.139,1,2778.0,16.0,Normal
33.185.9.199,1,4064.0,9.0,Normal
33.186.128.176,1,4070.0,10.0,Normal
33.190.21.49,1,4126.0,15.0,Normal
33.199.159.109,1,3410.0,13.0,Normal
33.201.172.119,1,3420.0,17.0,Normal
33.201.36.218,1,3276.0,18.0,Normal
33.204.119.14,1,3469.0,18.0,Normal
33.209.59.80,1,3463.0,15.0,Normal
33.213.12.246,1,3452.0,10.0,Normal
33.214.156.239,1,6856.0,1.0,Anomaly
33.216.172.118,1,3420.0,0.0,Normal
33.229.179.207,1,3889.0,13.0,Normal
33.239.148.83,1,3460.0,20.0,Normal
33.239.51.148,1,2998.0,15.0,Normal
33.248.18.191,1,4960.0,14.0,Normal
33.29.136.159,1,4065.0,19.0,Normal
33.29.65.69,1,3518.0,11.0,Normal
33.40.106.193,1,2907.0,5.0,Normal
33.41.13.144,1,4805.0,0.0,Normal
33.45.240.41,1,5430.0,16.0,Normal
33.53.157.212,1,4095.0,0.0,Normal
33.53.250.113,1,4094.0,1.0,Normal
33.58.108.105,1,5595.0,0.0,Anomaly
33.65.186.33,1,3541.0,17.0,Normal
33.80.167.77,1,2760.0,18.0,Normal
33.82.16.100,1,2778.0,20.0,Normal
33.9.227.128,2,933.0,8.0,Anomaly
33.92.214.22,1,1186.0,18.0,Normal
33.94.130.255,1,5366.0,15.0,Normal
33.96.71.27,1,2846.0,19.0,Normal
33.99.145.219,1,3431.0,12.0,Normal
3313:9cc5:25ce:5ca2:4968:c089:2044:8c3f,1,3482.0,20.0,Normal
3314:c599:553d:44d6:184c:bfa6:e200:3b35,1,3422.0,15.0,Normal
3316:c06f:bb4e:ea0d:3870:adfc:35f8:1d77,1,4274.0,23.0,Normal
3319:12d2:88a8:1425:c10f:fb62:72af:678f,1,4072.0,0.0,Normal
331b:50c6:93de:84c1:6216:e578:ceca:831e,1,4995.0,13.0,Normal
332:8a05:5c2b:db1b:1fef:1bc2:1a7c:9f91,1,4081.0,0.0,Normal
3331:a2cf:d454:6b54:cdf2:f477:274f:22c9,1,2808.0,14.0,Normal
333a:a7f4:7c5:4f0e:5fcc:676e:4d34:12c2,1,3568.0,15.0,Normal
3350:815c:a4c0:85fd:3468:87ae:8a07:11b1,1,5754.0,14.0,Normal
3358:f107:d6e:e002:787b:2061:eab9:a4af,1,2359.0,22.0,Normal
335f:789f:9584:3d30:ebdf:2e0f:528e:5353,1,2811.0,22.0,Normal
3363:f65a:b571:8be:6ae4:a8c5:a84d:fdc5,1,4103.0,1.0,Normal
3368:81e5:4f4c:9313:a551:9ead:5ef6:9d14,1,3782.0,13.0,Normal
336b:26e1:5b1e:c290:a876:9a59:9f01:f6ac,1,2839.0,20.0,Normal
336b:c24a:f354:1c9a:d80f:c4bb:d9f0:cb39,1,4093.0,21.0,Normal
337f:732:bfd9:a33e:707b:4bad:ccd3:19ad,1,3937.0,12.0,Normal
3387:5751:8226:b4c2:bacd:4bc8:9e30:2dba,1,3889.0,16.0,Normal
3387:f149:fe2d:f2cc:64c:2b33:9806:1e62,1,2836.0,14.0,Normal
338b:ad2d:aef6:bb6e:5e6a:84fd:b5e6:e398,1,2793.0,14.0,Normal
338c:d346:6c27:a088:4dd:9563:341:9f66,1,3446.0,22.0,Normal
338d:611d:231b:7c1a:37a1:5c1:27d7:b2a1,1,5018.0,2.0,Normal
339a:39c1:c420:6d13:87a0:f829:cc83:49d4,1,3478.0,21.0,Normal
339a:5259:2069:98ca:1c87:18d9:c91f:9721,1,2937.0,23.0,Normal
33a0:d274:ee50:4c58:8feb:9993:dc2d:8022,1,2810.0,20.0,Normal
33a5:778d:9dc4:2cc9:d4c5:b332:676b:c0e2,1,4073.0,17.0,Normal
33c0:a695:9f36:7801:5915:3c6:d1c9:39fd,1,2840.0,19.0,Normal
33db:abe5:f8b4:5348:cd92:52b0:544c:a36e,1,3450.0,22.0,Normal
33dc:dec8:d9da:b7bb:f325:10e4:403:27a0,1,4106.0,10.0,Normal
33de:90ea:abdb:d8f:5387:474c:92c0:928b,1,2834.0,17.0,Normal
33e0:80ca:70ba:7c67:b594:89dd:fe13:31eb,1,2983.0,15.0,Normal
33ef:f1ad:b8bc:47f9:ad14:ef4f:e920:d323,1,4073.0,15.0,Normal
33f7:7083:5e63:2af7:577b:4:6780:111b,1,3816.0,13.0,Normal
34.100.107.56,1,2778.0,17.0,Normal
34.104.253.10,1,4070.0,0.0,Normal
34.107.125.119,1,3947.0,19.0,Normal
34.107.150.36,1,4020.0,12.0,Normal
34.112.209.121,1,2803.0,19.0,Normal
34.116.173.94,1,3181.0,13.0,Normal
34.116.46.210,1,3282.0,17.0,Normal
34.117.29.77,1,2979.0,6.0,Normal
34.126.150.45,1,4056.0,22.0,Normal
34.127.69.234,1,4287.0,16.0,Normal
34.153.143.42,1,2905.0,22.0,Normal
34.154.67.60,1,3917.0,19.0,Normal
34.157.4.76,1,3437.0,3.0,Normal
34.165.43.224,1,2973.0,5.0,Normal
34.166.115.15,1,4129.0,1.0,Normal
34.170.228.36,1,4067.0,21.0,Normal
34.170.5.91,1,3486.0,10.0,Normal
34.173.179.132,1,3159.0,23.0,Normal
34.186.98.24,1,3323.0,21.0,Normal
34.187.104.152,1,4911.0,3.0,Normal
34.192.191.199,1,2782.0,23.0,Normal
34.212.28.43,1,4041.0,15.0,Normal
34.243.95.68,1,3951.0,15.0,Normal
34.245.186.129,1,3919.0,14.0,Normal
34.27.242.15,1,3922.0,10.0,Normal
34.27.250.152,1,4081.0,14.0,Normal
34.27.50.169,1,2777.0,18.0,Normal
34.36.53.248,1,3425.0,11.0,Normal
34.37.229.63,1,3608.0,17.0,Normal
34.37.45.133,1,3396.0,9.0,Normal
34.42.100.19,1,4070.0,3.0,Normal
34.49.60.56,1,3176.0,16.0,Normal
34.54.240.222,1,4298.0,20.0,Normal
34.79.166.223,1,4103.0,14.0,Normal
34.86.235.150,1,4344.0,7.0,Normal
34.90.41.144,1,4088.0,21.0,Normal
3403:325c:6fc3:69dc:780b:593e:ec14:5ee9,1,2809.0,12.0,Normal
3408:8a94:7b87:3c02:9c11:6e26:bb2:2ad3,1,4102.0,21.0,Normal
340a:97b9:a4f7:a726:a556:c79c:539d:9f19,1,3411.0,18.0,Normal
340f:302d:b0e6:7b60:48e4:b6b5:f84b:10c0,1,4018.0,14.0,Normal
3430:2480:e8e3:f5f8:ec7e:9ffa:5f1:81c0,1,4062.0,1.0,Normal
343f:c8a5:b86b:3356:b08b:8a14:9489:4a6b,2,7240.5,12.0,Anomaly
3441:9ca1:df82:f150:69d6:f4c6:71ab:df7e,1,3437.0,7.0,Normal
3450:2f99:c969:515d:d109:746f:9265:3a0,1,5365.0,16.0,Normal
346a:9746:18a1:fa21:ada4:2374:5c2c:c399,1,2396.0,14.0,Normal
348e:9c17:d5fb:35b7:3aae:1338:a32b:156b,1,3467.0,14.0,Normal
3494:485b:8500:f8a5:b619:60f6:8bc7:d01a,1,3424.0,21.0,Normal
34a0:c50d:c378:c9e:60e0:4225:1947:c956,1,6474.0,17.0,Normal
34a5:cc02:c88:c2f:b35b:a018:a4fb:4ab4,1,3426.0,20.0,Normal
34a:1244:d21d:c88e:a949:adc1:7f8:a930,1,3276.0,18.0,Normal
34ab:52d8:262a:8213:ad6e:7664:a640:c364,1,2806.0,1.0,Normal
34ab:565b:36cb:fbb6:3e32:8a15:5d0c:b1de,1,3490.0,0.0,Normal
34b5:26d5:e304:a39d:1ce5:8454:3680:1376,1,3946.0,13.0,Normal
34b8:c072:848c:420d:34fb:12bd:2b1a:59bc,1,8698.0,2.0,Anomaly
34bd:10e9:2281:7ebf:fff0:dfa0:4584:c32,1,3420.0,10.0,Normal
34c2:70da:b755:8f5b:e29c:d53e:680b:6fc1,1,3448.0,0.0,Normal
34c4:a5dd:4746:34e6:7872:e4a1:9da3:d52e,1,3917.0,13.0,Normal
34c5:50e9:447a:cf09:8102:fc3e:b592:cc8c,1,2770.0,11.0,Normal
34d3:d362:fc5:1cd6:5a5:9370:1eec:c655,1,3282.0,2.0,Normal
34eb:3991:6a4b:e3a9:ce94:69b3:eb1:44da,1,5056.0,14.0,Normal
34f4:f02c:357d:9534:c92e:d8ef:a1fb:6226,1,3871.0,16.0,Normal
34f8:2032:5f92:ecce:ee23:5502:c80e:48e7,1,3393.0,1.0,Normal
35.103.90.162,2,2795.5,18.0,Anomaly
35.108.154.159,1,2806.0,12.0,Normal
35.118.215.231,1,4028.0,13.0,Normal
35.118.7.70,1,3928.0,21.0,Normal
35.122.23.169,1,3442.0,23.0,Normal
35.124.175.168,1,4093.0,11.0,Normal
35.126.135.17,1,3432.0,0.0,Normal
35.127.215.188,1,3889.0,1.0,Normal
35.127.224.154,1,4053.0,14.0,Normal
35.142.135.41,1,2807.0,19.0,Normal
35.143.199.14,1,2837.0,3.0,Normal
35.144.30.253,1,4015.0,22.0,Normal
35.145.57.17,1,3539.0,20.0,Normal
35.147.40.157,1,4037.0,22.0,Normal
35.148.215.106,1,3936.0,1.0,Normal
35.158.184.124,1,3377.0,18.0,Normal
35.158.52.1,1,5786.0,5.0,Anomaly
35.16.53.242,1,3353.0,22.0,Normal
35.161.108.63,1,7071.0,23.0,Anomaly
35.161.199.230,1,4037.0,22.0,Normal
35.161.250.217,1,3418.0,21.0,Normal
35.167.80.130,1,4263.0,18.0,Normal
35.176.194.197,1,4156.0,20.0,Normal
35.185.174.212,1,4036.0,22.0,Normal
35.189.13.193,1,3433.0,4.0,Normal
35.194.248.40,1,2808.0,21.0,Normal
35.197.65.65,1,4074.0,19.0,Normal
35.20.147.39,1,4129.0,15.0,Normal
35.200.59.31,1,3915.0,14.0,Normal
35.203.223.141,1,5167.0,15.0,Normal
35.206.228.144,1,2778.0,20.0,Normal
35.215.160.245,1,2723.0,16.0,Normal
35.217.186.191,1,3380.0,10.0,Normal
35.219.23.220,1,2761.0,14.0,Normal
35.219.23.90,1,3541.0,1.0,Normal
35.220.142.16,1,4094.0,0.0,Normal
35.220.236.173,2,34594.5,17.5,Anomaly
35.221.80.89,1,4157.0,14.0,Normal
35.230.174.137,1,3845.0,15.0,Normal
35.234.25.139,1,3543.0,20.0,Normal
35.238.93.228,1,3768.0,18.0,Normal
35.242.91.154,1,4070.0,10.0,Normal
35.249.80.251,2,3244.5,1.5,Anomaly
35.254.181.108,1,2780.0,15.0,Normal
35.28.127.104,1,4095.0,1.0,Normal
35.28.42.23,2,2783.5,11.5,Anomaly
35.4.31.150,1,4020.0,21.0,Normal
35.43.81.133,1,3471.0,23.0,Normal
35.5.69.118,1,2807.0,14.0,Normal
35.55.26.168,1,4060.0,13.0,Normal
35.7.106.157,1,3443.0,14.0,Normal
35.7.243.250,1,3440.0,19.0,Normal
35.74.127.2,1,3930.0,15.0,Normal
35.74.162.255,1,3877.0,14.0,Normal
35.77.163.72,1,4617.0,22.0,Normal
35.81.195.221,1,3443.0,20.0,Normal
35.85.119.107,1,3508.0,16.0,Normal
35.95.131.39,1,2781.0,21.0,Normal
35.96.80.127,66,6278.287878787879,12.93939393939394,Anomaly
35.96.84.87,1,3902.0,17.0,Normal
3500:2f7e:52d0:ea3a:6ae5:c7ab:f29c:926b,1,4897.0,16.0,Normal
3506:6528:f7d0:df16:c774:1863:8a17:e5e7,1,3937.0,10.0,Normal
350b:47fc:910f:28e:b9dc:14d5:9de5:69b,1,3783.0,17.0,Normal
350c:4fd6:d740:34ea:b21e:92f8:fdc0:648e,1,2900.0,1.0,Normal
350d:bfc3:4d01:405d:38ca:8b35:617:6ab1,1,2809.0,20.0,Normal
3513:9815:531e:939a:7f53:1c81:70ee:8970,1,4297.0,18.0,Normal
3525:c947:236:b3cd:6dc7:2aba:9e04:994a,1,6102.0,3.0,Anomaly
3537:a8bc:1089:61c9:6a86:9e48:1d1d:1139,1,3442.0,15.0,Normal
3543:1427:1d2a:53a7:81ef:b22c:e95e:de2d,1,2813.0,2.0,Normal
354a:eb9a:29ff:484f:65a4:b2d7:76c5:d2ed,1,3541.0,17.0,Normal
354d:4a5a:f8a2:4ab2:424a:c9b0:6591:1ae7,1,4246.0,1.0,Normal
354e:cc55:4789:2a4a:2557:1c28:bce0:158a,1,4102.0,0.0,Normal
3554:7be1:502:8334:f046:7d41:e2da:239e,1,2737.0,16.0,Normal
356f:8553:86ee:b6f4:543c:7038:1495:5d86,1,5003.0,16.0,Normal
357b:4bf0:277a:66f1:95:2ccc:b367:189f,1,3426.0,14.0,Normal
357e:7f7d:d4eb:79e1:b120:2273:5f6c:83bb,1,4466.0,13.0,Normal
358e:c3da:c518:ea26:fd77:f74c:d4f5:2c09,4,3752.0,18.25,Anomaly
3591:ee6c:8933:d20f:692f:a331:2c23:eee0,1,5559.0,15.0,Normal
3591:f3c0:f4e6:199b:7416:7f20:df3d:d6f4,1,4070.0,15.0,Normal
3597:e93e:7621:4d52:48bc:cc19:5c3b:ee74,1,2889.0,10.0,Normal
3598:c5dd:6437:af74:6943:81ad:13dc:7e6d,1,2838.0,16.0,Normal
35a2:be42:d2:fc:aabd:ec08:6b6a:19db,1,5411.0,9.0,Normal
35aa:c6d7:cf88:6c81:278a:8eb6:2568:9999,1,4124.0,17.0,Normal
35dc:3d2d:a42c:90f8:fb1f:5d98:7e4d:5655,1,3451.0,2.0,Normal
35dc:d90a:addc:882f:e517:1d20:12b:997a,1,4127.0,20.0,Normal
35e3:3267:6864:5c4b:e163:dc90:ef13:14fd,1,3969.0,18.0,Normal
35eb:7de8:5a1f:e59a:8132:74bd:a859:d49c,1,4121.0,21.0,Normal
35eb:c0a8:b8f:2cad:4cc0:798f:6e85:3763,1,3045.0,9.0,Normal
35ef:6542:27c7:e165:552b:630:485b:887,1,4075.0,10.0,Normal
36.1.63.182,1,2806.0,22.0,Normal
36.100.68.88,1,4094.0,14.0,Normal
36.103.240.168,1,3913.0,14.0,Normal
36.112.160.53,1,3923.0,20.0,Normal
36.114.43.203,1,2804.0,0.0,Normal
36.127.194.211,1,4105.0,12.0,Normal
36.131.162.65,1,3413.0,3.0,Normal
36.132.204.105,1,4672.0,15.0,Normal
36.133.54.23,1,4093.0,12.0,Normal
36.143.121.122,1,2801.0,10.0,Normal
36.143.85.150,1,3898.0,8.0,Normal
36.144.168.116,1,4022.0,12.0,Normal
36.169.52.5,1,4102.0,21.0,Normal
36.174.244.213,1,3418.0,18.0,Normal
36.178.131.211,1,4074.0,12.0,Normal
36.179.148.131,1,2805.0,18.0,Normal
36.181.249.255,1,3474.0,10.0,Normal
36.185.155.188,1,3928.0,16.0,Normal
36.186.240.218,1,3754.0,16.0,Normal
36.19.162.20,1,4079.0,1.0,Normal
36.19.178.164,1,3917.0,20.0,Normal
36.190.162.108,1,3764.0,20.0,Normal
36.190.204.30,1,10858.0,20.0,Anomaly
36.193.129.173,1,3892.0,15.0,Normal
