ClientIP,RequestCountByIP,AverageBytesByIP,Hour,ReconstructionError,Anomaly
6b2c:9d8d:dab9:e2fd:cbac:62cf:3446:b5d7,1,3329.0,16.0,2.770521746208747e-07,Normal
6b2e:c119:c6f4:8a4b:be1e:e945:7efc:bafc,1,5540.0,2.0,5.367910820275253e-07,Normal
6b3a:8b99:836e:b0df:f21e:97e7:7690:e322,1,3117.0,18.0,5.853539554630113e-07,Normal
6b3c:1748:868f:ffbd:d1e3:9d23:be00:ed4,1,3023.0,5.0,4.3701150696692964e-07,Normal
6b3e:79d2:bb37:b4d7:8599:e3ce:b29b:1b2a,1,3475.0,20.0,2.6372844385412606e-07,Normal
6b3f:57b9:7987:daf3:e9cd:1721:f291:faec,1,3953.0,11.0,1.6536260514126172e-07,Normal
6b42:939c:cfae:55e4:5a2e:62de:310d:61ac,1,2355.0,17.0,9.889267148351288e-07,Normal
6b5b:e557:d7e5:fca5:ba63:95d3:a355:d8f1,1,2909.0,21.0,1.972656710601267e-07,Normal
6b61:ef46:85ae:ab23:1f53:827f:123a:769,1,3149.0,17.0,6.931648755655701e-07,Normal
6b69:3aa4:c67c:b362:5356:1514:f064:e8e6,1,3470.0,22.0,2.09480113534085e-07,Normal
6b6a:5700:7308:5956:a842:40d1:20d0:a5c1,1,3940.0,19.0,2.45985152488932e-07,Normal
6b70:a719:2d61:eed5:56:fe1a:8c9f:5ec6,1,6644.0,0.0,2.287460293828048e-06,Normal
6b71:3b3b:8293:d7f1:ae68:ddf3:1f:2ab1,1,3922.0,23.0,2.6027175367746736e-06,Normal
6b78:37c6:4f4b:5269:1502:8e30:93c4:7270,1,3089.0,15.0,1.1830355523647888e-07,Normal
6b79:b4f1:1774:1ede:8a96:a9d5:ee66:30aa,1,2808.0,0.0,6.099652600990086e-07,Normal
6b80:d665:493b:a760:665b:fceb:956f:f84c,1,4767.0,22.0,1.3474044571916746e-06,Normal
6b9:f1a9:f353:bfb6:9449:8f6c:635:6afe,1,5794.0,14.0,5.946161865020614e-07,Normal
6b9c:efd5:dd62:6670:fc08:d956:4bc2:5ed9,1,4104.0,8.0,2.7261355878801566e-07,Normal
6ba6:57a1:c991:28a4:1f73:de41:8024:c58b,1,3333.0,20.0,2.752004026798817e-07,Normal
6ba6:b55c:2e98:899b:9e4a:8dee:21a9:3573,1,5903.0,15.0,8.548959811659298e-07,Normal
6bb8:d7f2:37ce:41dd:687c:6666:79ca:2efc,1,4105.0,14.0,2.0092210749987016e-07,Normal
6bb9:e032:6d33:23e2:c41:f067:96b3:573a,1,2386.0,11.0,3.685975339878073e-07,Normal
6bc7:2e42:ec55:7861:98f2:9910:8bc7:e837,1,3468.0,22.0,2.0888973706121829e-07,Normal
6bca:ec5c:b5bd:8505:34da:6ae2:d6e7:1b0b,1,3590.0,1.0,1.6141690230461376e-07,Normal
6bce:18bd:f847:2ab4:9fec:569a:f57e:d091,1,2955.0,14.0,3.509407087959971e-07,Normal
6bd0:c806:f661:fe21:dfbf:d3ba:dd46:e7b5,1,4099.0,14.0,2.0080231800329058e-07,Normal
6bd2:4bbf:bf1b:cb7c:bd98:2437:4b1c:7bdf,1,2808.0,11.0,2.583078780060443e-07,Normal
6bd5:ad42:c736:f70c:ab11:7913:80df:8621,1,3045.0,1.0,2.1073587643365934e-07,Normal
6be4:eb1d:eab8:b0c8:4633:5201:364e:72e2,1,4080.0,11.0,1.7351667639085038e-07,Normal
6be6:190b:5a0e:d445:d817:3fdb:5009:cc33,1,3895.0,10.0,2.4945222041231913e-07,Normal
6be7:b5f6:e213:5f67:d4d2:753:dec:de5f,1,3453.0,13.0,2.0828672156818969e-07,Normal
6bf0:e062:6cdc:853b:886f:28c1:99c:d74f,1,4080.0,3.0,3.4326267468411027e-07,Normal
6bf5:c0cd:a746:afeb:d312:40d8:e7e2:9bce,1,2885.0,21.0,2.010198003054113e-07,Normal
6c02:223:ed85:3cb:64c5:e7c5:652b:9ff5,1,2812.0,12.0,2.5924323885773053e-07,Normal
6c09:23e9:e432:c515:bd23:524f:b28b:8e65,1,3293.0,1.0,1.7722933484090165e-07,Normal
6c2:5df2:98a7:b890:bc64:249b:e16b:5dfe,1,3438.0,3.0,6.105052207210188e-07,Normal
6c2e:4fd9:34be:9e64:cd9d:5523:9844:dc98,1,4071.0,14.0,2.0044894861941076e-07,Normal
6c3c:480e:9f0b:f6e7:201a:c996:e619:5d50,1,3445.0,13.0,2.089701768494265e-07,Normal
6c3e:edb:cd2d:4797:d175:68cd:a3e8:9def,1,3636.0,17.0,5.887906037058364e-07,Normal
6c40:1a4c:3d15:ddba:b21c:ea87:976d:5e11,1,5012.0,22.0,1.7249435344505247e-06,Normal
6c66:cf8:cf5:9006:5b9b:4f49:43d0:da20,1,2837.0,1.0,2.531244019348145e-07,Normal
6c97:cd33:14a:fe10:e3c:d71:cf67:4a4f,1,2819.0,14.0,3.913266164952447e-07,Normal
6c9b:c66:6b59:601:8b1b:17f8:2f28:1a2b,1,4079.0,12.0,1.5462450962328974e-07,Normal
6ca8:67a0:e64d:1357:1a7:776a:858:97f1,1,2972.0,0.0,6.044611390857377e-07,Normal
6cae:827e:1b6:21e4:c105:4233:840f:d803,1,5171.0,0.0,1.1988014859433938e-06,Normal
6cb5:f5e2:7c92:6054:35d0:d71c:cb03:105,1,4109.0,20.0,2.695323169695499e-07,Normal
6cc0:cc87:2ebb:312c:7ded:1600:b849:49f5,1,2813.0,12.0,2.5901675969135215e-07,Normal
6cc5:3d40:9f96:b65e:8cd2:5412:5b65:fe07,1,3446.0,15.0,1.0022179160350757e-07,Normal
6cc:f14e:bc25:48ac:4591:ddf9:1462:6b18,1,4779.0,0.0,1.0021442002467519e-06,Normal
6cd0:6a90:4d54:a436:43bc:70bd:6466:a93f,1,4073.0,23.0,2.5933186192038e-06,Normal
6cd6:91ad:d991:a489:98a6:f047:2d9c:b0da,1,3442.0,21.0,1.490770634308067e-07,Normal
6cd8:8210:77ad:5258:f550:554:a66c:7e63,1,3173.0,2.0,3.742108116715204e-07,Normal
6cd8:ebb8:c156:232:454e:e4e2:4815:f904,1,5409.0,2.0,4.6992031182376054e-07,Normal
6ce5:e03d:db5e:acb1:84c7:858b:3b2f:ff0c,1,4098.0,19.0,2.527318333610753e-07,Normal
6ce6:2265:29d:82fb:727c:5ab8:b6f6:3778,1,3441.0,13.0,2.092959404420754e-07,Normal
6cf5:2769:5034:4084:d997:cbf5:f7de:1295,1,2920.0,1.0,2.3464504009332477e-07,Normal
6cf7:836a:d38b:bee:1aed:79d5:fba:8e8d,1,3953.0,20.0,2.5950833984467664e-07,Normal
6d03:5614:806e:b1e9:24e2:630e:af77:58dc,1,2836.0,21.0,2.0907274077637702e-07,Normal
6d09:7017:a864:cee5:82a0:846c:c69b:58bc,1,5250.0,0.0,1.243175576949144e-06,Normal
6d1c:cfdb:8e0c:7b1:6aff:7e7c:15b5:c078,1,3443.0,17.0,6.232080192783051e-07,Normal
6d25:12cc:908:21c9:cdca:c43f:b8e0:4a89,1,3310.0,20.0,2.775135619868692e-07,Normal
6d2a:bc1c:a683:e71d:c75f:becc:e4c3:36e9,1,5359.0,0.0,1.3070092824626479e-06,Normal
6d33:1dd7:3ba9:2fc0:c064:8bcb:8481:bb36,1,2808.0,21.0,2.1393379155538148e-07,Normal
6d40:2a5e:d70d:4f5c:fe5f:89d0:d39f:2f35,1,4033.0,21.0,1.734745086413111e-07,Normal
6d47:efc4:f32:a743:7b3f:8dfa:acb5:e7ac,1,3463.0,16.0,2.820130038421806e-07,Normal
6d49:8e50:81d3:ff62:80b7:abbf:3cdf:32dd,1,2983.0,17.0,7.421568188008528e-07,Normal
6d4a:4b54:5e44:88c4:b791:2d16:abc6:976e,1,2904.0,10.0,3.245768291431837e-07,Normal
6d4d:5960:40d2:3285:608b:c659:85b1:f0cd,1,4065.0,15.0,1.460755007074274e-07,Normal
6d5a:cda2:1304:34c5:5d59:b80a:1ed:291e,1,5609.0,5.0,8.245434757713262e-07,Normal
6d6a:19d:77d9:7efc:40cb:3198:efeb:dcc1,1,2837.0,0.0,6.084927827183868e-07,Normal
6d74:3382:e497:ce71:6ed0:7b5a:ea69:efa3,1,4099.0,12.0,1.5592621016463682e-07,Normal
6d7d:1657:e7cc:7dba:3445:c561:d490:b27e,1,4106.0,14.0,2.0092790643226435e-07,Normal
6d83:6ea9:98e9:c4c4:6d0a:7b5:35bb:17bb,1,2992.0,6.0,5.763885331459294e-07,Normal
6d86:13dc:b0e1:8e7:cdb0:ffe6:b164:d7cf,1,3542.0,0.0,6.387560849817632e-07,Normal
6d87:3729:36d:8254:b279:38ad:db93:7c58,1,4074.0,17.0,5.447698646594309e-07,Normal
6d87:f078:551f:93db:be6d:6c74:9701:6000,1,4344.0,6.0,3.566710539009164e-07,Normal
6d9b:962a:c935:18e:5e95:63e0:f3a0:44ef,1,6430.0,19.0,1.0110552729461202e-06,Normal
6da1:29b5:def7:4cc2:d6a0:5006:7262:87b,1,3463.0,3.0,5.957010124568548e-07,Normal
6da9:ae7b:1396:3217:9390:e3ac:d641:95c9,1,2386.0,22.0,4.224394488503174e-07,Normal
6db5:cbaa:50f4:ac5d:9318:8e84:a4ac:5ee4,1,3148.0,21.0,1.6740182531550167e-07,Normal
6db9:25c4:6f55:2b74:7c4d:a521:8c55:66ee,1,3650.0,16.0,2.96616380400386e-07,Normal
6dc1:f49:28d9:b285:ecc4:1f01:da8a:4b6f,1,6876.0,22.0,6.191610515896118e-06,Anomaly
6dc8:95d2:79c4:d4e5:7b00:a5d1:b223:7d2d,1,4096.0,5.0,3.276287391618109e-07,Normal
6dcf:95df:85b3:60fe:33af:ce48:168b:97de,1,2354.0,1.0,4.019666954263129e-07,Normal
6dd2:9136:7914:e8ed:e70d:d13e:cbf5:6dbe,1,4120.0,1.0,1.9883251932790818e-07,Normal
6dea:f7b:c5f:514:1e0b:a2f2:43a0:4050,1,3738.0,21.0,1.5108285141626218e-07,Normal
6def:65e9:db37:1bae:c374:27e4:55d5:3f2c,1,3910.0,18.0,6.323861990528245e-07,Normal
6df1:1a0f:4854:652e:121d:1548:4413:59c5,1,5351.0,4.0,1.9340772126237866e-06,Normal
6df4:e62d:d8f9:b161:6336:f80f:7189:26ff,1,4073.0,16.0,3.6164042438021097e-07,Normal
6df6:f158:aa76:8205:7636:7ad6:ab93:e996,1,3485.0,19.0,2.5848324222261797e-07,Normal
6df8:b130:536c:841:282f:bad6:bc35:cc97,1,4065.0,3.0,3.468420118361076e-07,Normal
6dfd:5297:2b71:65fb:9e57:c96c:6582:da,1,4072.0,2.0,1.7415005645650105e-07,Normal
6e03:9a73:8db6:3515:1174:3375:792b:a79b,1,4812.0,14.0,2.7727339345009755e-07,Normal
6e08:9763:c0b6:b0eb:ba4c:27fb:f61a:a02,1,2795.0,14.0,3.988973872452123e-07,Normal
6e18:3891:f8aa:b508:d7f0:f7fb:5c54:472c,1,3433.0,14.0,2.471695684842325e-07,Normal
6e1:3666:8e55:6869:6c7e:eeef:e3f6:fa92,1,3029.0,14.0,3.310389131521853e-07,Normal
6e1a:696a:a2e5:fa22:aa1b:76d6:36ec:b709,1,2345.0,16.0,3.788638471005696e-07,Normal
6e1b:c151:9bf9:ca3b:ad45:64c:dc08:f5e4,1,4069.0,16.0,3.6081261693798266e-07,Normal
6e1e:5d50:1b81:41da:f2e0:65a1:9f4:92d0,1,3482.0,18.0,5.880752644395259e-07,Normal
6e21:932f:d688:972:798c:36dc:4122:d5c4,1,3836.0,14.0,2.0548403620398238e-07,Normal
6e28:72eb:3262:761a:1910:dda4:c319:b223,1,4295.0,22.0,7.635247683064658e-07,Normal
6e2f:d861:f51c:de8:eca8:aca9:694d:f56e,1,5263.0,15.0,5.114266029475894e-07,Normal
6e3f:ee0d:4dbf:a5be:20c6:390d:d7e8:44ff,1,2385.0,23.0,3.0216290475452936e-06,Anomaly
6e40:46ac:8f0e:102c:efe0:537f:5874:d292,1,3414.0,12.0,1.6357391747614514e-07,Normal
6e40:acff:31c6:d919:b9f8:ea55:5a71:c44b,1,4445.0,15.0,2.2259054778400166e-07,Normal
6e41:39c0:d51:b49f:4e4c:b43b:c676:39ff,1,5674.0,8.0,6.20018684101071e-07,Normal
6e4c:f276:7462:9abe:31d1:12ef:794e:8f27,1,4085.0,13.0,2.027685274074781e-07,Normal
6e4f:5d23:6de0:3cf5:bff9:1ede:c2d5:1b0,1,2813.0,13.0,3.075255115107999e-07,Normal
6e69:d6a2:fb0a:fff8:4471:7245:ed66:b349,1,5544.0,21.0,6.054185227134234e-07,Normal
6e6:58dd:dfcd:17a0:bda6:c472:8fd9:f091,1,3497.0,12.0,1.5692517423385146e-07,Normal
6e6f:544:c666:7816:1784:9e4d:ba8c:9bfb,1,2982.0,16.0,2.850966626287241e-07,Normal
6e73:7eba:e2a4:fec4:a382:d8c4:d16f:795b,1,2427.0,19.0,4.7181056132888745e-07,Normal
6e7e:6dca:21ec:3926:9669:cb76:bb92:7c77,1,4117.0,13.0,2.0492820488611107e-07,Normal
6e80:4c8:8756:eb0a:b814:f43e:98de:aa9a,1,2808.0,21.0,2.1393379155538148e-07,Normal
6e87:49bf:cbcd:fb1c:cef1:e0b9:ea38:d9f5,1,5292.0,15.0,5.247618443401754e-07,Normal
6e8:1ad9:b3e3:fc9f:a0f3:907b:50d3:d25d,1,3928.0,12.0,1.4778754077876746e-07,Normal
6e92:90c5:2c8a:f3ea:cd6a:fb84:4e63:efa4,1,3514.0,3.0,5.665921928210365e-07,Normal
6ea1:40f8:655c:cab6:7952:ceb9:4fc1:97a7,1,3918.0,20.0,2.5799755087652596e-07,Normal
6ea6:1823:54f7:a5e9:ec18:8cd4:89cd:f7c7,1,2809.0,22.0,2.08886377556148e-07,Normal
6eb5:e903:67fd:c7e3:a668:f3cd:e28c:c55,1,3919.0,14.0,2.0205055275785266e-07,Normal
6eb8:4dd1:3be6:794e:a27d:5717:1b18:ecf6,1,4051.0,9.0,4.055123842877441e-07,Normal
6eb8:df98:a0f7:7445:c042:b064:78bc:fde,1,4131.0,16.0,3.740205384674562e-07,Normal
6ec2:74e2:fda2:62d5:1056:d98a:8b38:1811,1,4077.0,3.0,3.4395847734163846e-07,Normal
6ec4:636e:8b22:6bc9:8e26:5005:6b60:a60,1,3465.0,22.0,2.0796838908502737e-07,Normal
6ec5:e3ed:cc20:cf7d:74b2:acb:be70:3496,1,4735.0,14.0,2.6276120106196286e-07,Normal
6ec7:6c9a:6488:1e44:8ed:d63a:a848:4911,1,3924.0,9.0,3.986337283969553e-07,Normal
6ecc:536c:fe7:c423:b047:3573:be37:c66,1,3448.0,19.0,2.6159416951998245e-07,Normal
6ed0:8537:427b:4f7f:7de7:6c8:b495:4ab8,1,3048.0,4.0,3.027392412254692e-06,Anomaly
6ed2:6fa4:290b:7a5f:f5d7:72b0:878d:8a5b,1,12641.0,13.0,8.836298362308672e-06,Anomaly
6edd:2a6b:d124:1ae:4177:16ba:4966:b9a4,1,4059.0,17.0,5.455715327620144e-07,Normal
6ee2:f020:7a9f:15f8:7de2:9c4:15af:b50e,1,4078.0,18.0,6.617659876598107e-07,Normal
6ef8:fdb2:653f:469:e21c:a00:fa7:6bb7,1,4051.0,11.0,1.7134174242509983e-07,Normal
6f00:5743:2e3f:ef75:fd9c:6641:eb9c:4d43,1,2445.0,0.0,6.466024673310977e-07,Normal
6f08:2fee:4394:d01:e3ed:f9ff:e28f:412a,1,4114.0,22.0,5.905721303127204e-07,Normal
6f23:2d5f:80f1:8ee6:9aab:14c7:8bf9:a3ec,1,3193.0,18.0,5.832518454167747e-07,Normal
6f31:3d32:3c43:89c1:2f3c:c677:70c2:97fa,1,6389.0,0.0,2.059510571254546e-06,Normal
6f35:4457:1735:8e8b:12e7:6b0d:d4a6:64db,1,5219.0,5.0,6.239694365129185e-07,Normal
6f38:80d8:1248:f450:c905:e7c1:fc99:4e67,1,3467.0,11.0,1.6810820491458505e-07,Normal
6f3f:6bed:ffb:cb2d:9d03:5c61:6010:b434,1,3567.0,20.0,2.588262053903764e-07,Normal
6f47:a164:fdf1:9830:9714:74d2:14e9:c5fb,1,3625.0,23.0,2.636318609863934e-06,Normal
6f4c:a26:8179:66b6:315c:8b71:127:81e0,1,4875.0,4.0,2.029266087591147e-06,Normal
6f59:ac4c:b102:fb4:5949:765b:738:199c,1,3442.0,21.0,1.490770634308067e-07,Normal
6f5d:707a:964a:f3c1:913e:d872:75f:8240,1,3441.0,19.0,2.622019047514641e-07,Normal
6f63:8a91:8d3e:d27e:aab1:a92f:8e32:7774,1,7978.0,8.0,2.154032456444917e-06,Normal
6f65:3f44:3cd9:58f4:8486:b1ff:444c:ae18,1,3206.0,8.0,3.318547419544154e-07,Normal
6f6e:a423:619f:2938:e5c7:3508:ca17:b6d5,1,3026.0,20.0,3.1600441439359746e-07,Normal
6f71:c0cd:941:67cd:90ad:4836:1c94:1240,1,5282.0,11.0,4.316828450839143e-07,Normal
6f7a:16f3:1d1a:a5dc:1d7f:be42:ff44:917,1,4031.0,12.0,1.5188693313709576e-07,Normal
6f80:fc31:9b10:8779:bffb:42d1:abf:540,4,3874.75,14.25,5.44126778253344e-06,Anomaly
6f89:5b43:5964:b655:41d5:c785:36c3:74bf,1,3538.0,13.0,2.022036085643603e-07,Normal
6fa5:92bb:e03b:3b46:73c0:2a82:118a:ef62,1,4044.0,20.0,2.646730001743092e-07,Normal
6fa7:ee71:3916:39ac:15c4:78cf:fbe0:c1a1,1,3756.0,1.0,1.6408597016239003e-07,Normal
6faa:e61e:9a34:1e70:abf6:9551:4e85:75ab,1,4083.0,11.0,1.7374912739148493e-07,Normal
6fb9:a666:4d14:e5c8:2b1c:b0ac:f90b:c1e4,1,4134.0,18.0,6.731744715400309e-07,Normal
6fb:f7a7:3043:3956:a467:ce25:5dce:c2d0,1,2554.0,19.0,4.325669787503198e-07,Normal
6fd1:234b:2da6:eece:734d:9c9c:f241:1561,1,3282.0,12.0,1.7740870778762025e-07,Normal
6fd1:bba5:65b2:bec:c5c3:3963:ded6:80dd,1,3198.0,15.0,1.0931710147122132e-07,Normal
6fdc:cca9:45cb:a2a9:3969:9c83:647a:95,1,3949.0,1.0,1.7758167053912157e-07,Normal
6fdf:d639:6692:6cae:f94c:3d7:ecd7:7b18,1,4104.0,18.0,6.669610175743148e-07,Normal
6ff8:f49e:de9f:a219:b36b:2069:85a8:66ed,1,3380.0,20.0,2.7090039912316716e-07,Normal
7.1.228.140,1,4075.0,14.0,2.005067446979049e-07,Normal
7.105.240.158,1,4038.0,16.0,3.545676017052992e-07,Normal
7.105.30.96,1,3801.0,16.0,3.1465759506394093e-07,Normal
7.111.14.115,1,4082.0,22.0,5.629394996574627e-07,Normal
7.113.8.157,103,6238.242718446602,14.0,5.049629553905096e-06,Anomaly
7.115.187.254,1,3424.0,11.0,1.7096945107887464e-07,Normal
7.115.227.49,1,5871.0,16.0,1.1344825850416742e-06,Normal
7.117.92.236,1,2776.0,18.0,6.119832216723035e-07,Normal
7.129.235.247,1,3448.0,12.0,1.6065996600927905e-07,Normal
7.143.247.18,1,3453.0,15.0,1.0019090312473649e-07,Normal
7.144.90.209,1,4035.0,11.0,1.7021107895831556e-07,Normal
7.145.44.63,1,2808.0,12.0,2.6015044946661345e-07,Normal
7.15.102.44,1,4060.0,21.0,1.7654434746312843e-07,Normal
7.159.68.75,1,943.0,16.0,9.478638561765762e-07,Normal
7.162.41.106,1,4076.0,1.0,1.9252513163893028e-07,Normal
7.175.114.197,1,4105.0,10.0,2.6227772666398346e-07,Normal
7.175.198.219,1,3917.0,0.0,7.076061972588639e-07,Normal
7.179.31.23,1,3897.0,21.0,1.6062979262050896e-07,Normal
7.180.250.57,1,3411.0,5.0,3.5298312388137556e-07,Normal
7.180.7.199,2,2770.5,9.5,3.4203527837442127e-06,Anomaly
7.193.168.92,1,3426.0,13.0,2.105700228528339e-07,Normal
7.195.198.232,1,4055.0,2.0,1.7495042358019402e-07,Normal
7.196.157.237,1,4097.0,21.0,1.810206376524925e-07,Normal
7.197.100.227,94,6062.234042553191,13.638297872340425,1.1471643009538858e-05,Anomaly
7.198.182.204,1,4047.0,9.0,4.0524682115112075e-07,Normal
7.202.227.138,1,3424.0,1.0,1.6698429663952006e-07,Normal
7.202.233.92,1,3169.0,18.0,5.838346348259341e-07,Normal
7.203.209.236,1,3440.0,20.0,2.661505660101326e-07,Normal
7.205.223.236,1,3445.0,12.0,1.6091527241057986e-07,Normal
7.207.238.69,1,3454.0,18.0,5.867304703833147e-07,Normal
7.211.250.255,1,3892.0,4.0,2.4409809232370743e-06,Normal
7.217.250.230,1,4065.0,15.0,1.460755007074274e-07,Normal
7.230.207.43,1,4046.0,1.0,1.8857730508729337e-07,Normal
7.29.87.142,1,2356.0,18.0,6.836997073482035e-07,Normal
7.33.241.197,1,4242.0,17.0,5.403784918040858e-07,Normal
7.41.98.202,1,2779.0,14.0,4.0407250861904983e-07,Normal
7.53.32.216,1,5941.0,14.0,6.63142086907966e-07,Normal
7.58.186.44,5,2713.4,12.2,9.644942479937917e-06,Anomaly
7.60.64.232,1,2796.0,22.0,2.1292920191460537e-07,Normal
7.63.31.145,1,4102.0,14.0,2.0083905687642725e-07,Normal
7.68.111.215,1,2990.0,22.0,1.6894985828029313e-07,Normal
7.70.103.165,1,3383.0,0.0,6.208477352832848e-07,Normal
7.70.70.254,1,2777.0,14.0,4.047558403525681e-07,Normal
7.74.47.208,1,2921.0,20.0,3.3502674060642496e-07,Normal
7.75.34.106,1,4090.0,20.0,2.680179724217929e-07,Normal
7.76.115.110,1,3462.0,0.0,6.289397849487256e-07,Normal
7.88.135.197,1,3426.0,13.0,2.105700228528339e-07,Normal
7.89.246.229,2,3971.5,20.0,9.777138330722973e-06,Anomaly
7.93.70.5,1,5381.0,0.0,1.3202597891524615e-06,Normal
7.94.250.93,1,4067.0,23.0,2.5936188252833897e-06,Normal
70.106.232.116,1,3511.0,21.0,1.4770992891288348e-07,Normal
70.108.151.65,1,3416.0,1.0,1.674637178619319e-07,Normal
70.119.205.55,1,3414.0,21.0,1.4995054796784585e-07,Normal
70.119.82.46,1,4038.0,2.0,1.758554079417486e-07,Normal
70.139.173.209,1,5466.0,12.0,4.5967992454540027e-07,Normal
70.154.132.76,1,3251.0,22.0,1.648017469074516e-07,Normal
70.160.188.128,1,2805.0,13.0,3.0939348490583935e-07,Normal
70.160.61.209,1,2803.0,9.0,5.020931156442285e-07,Normal
70.165.206.18,1,4060.0,7.0,4.217968833648328e-06,Anomaly
70.165.42.59,1,4097.0,12.0,1.5578987992277122e-07,Normal
70.168.239.128,1,3150.0,21.0,1.6720794274683686e-07,Normal
70.168.42.91,1,2971.0,14.0,3.465601279315485e-07,Normal
70.169.255.83,1,2847.0,2.0,5.267059450573964e-07,Normal
70.175.113.191,1,4966.0,15.0,3.869752020580737e-07,Normal
70.181.118.211,1,4878.0,2.0,2.680154876778388e-07,Normal
70.185.156.49,1,2328.0,3.0,1.6302683270864332e-06,Normal
70.188.94.58,1,2805.0,17.0,8.021816027616579e-07,Normal
70.197.142.7,1,6193.0,1.0,1.1458747672018363e-06,Normal
70.197.200.18,1,4709.0,15.0,2.972898524744915e-07,Normal
70.200.0.105,1,4159.0,12.0,1.6036720161432455e-07,Normal
70.208.147.88,1,3930.0,16.0,3.34666723159902e-07,Normal
70.210.70.183,1,4441.0,23.0,2.5923184920849984e-06,Normal
70.215.190.175,1,4092.0,13.0,2.032345125803561e-07,Normal
70.217.232.231,1,3200.0,20.0,2.902262185829662e-07,Normal
70.221.174.18,1,6115.0,18.0,1.555598201954518e-06,Normal
70.222.103.199,1,4270.0,4.0,2.248266349689307e-06,Normal
70.222.217.239,1,3438.0,22.0,2.0025029273905891e-07,Normal
70.223.204.148,1,4043.0,10.0,2.5742861983131754e-07,Normal
70.228.28.42,1,2782.0,13.0,3.1477974441798227e-07,Normal
70.244.196.41,1,3439.0,13.0,2.094596077143235e-07,Normal
70.245.219.53,1,3521.0,1.0,1.6272039652917443e-07,Normal
70.249.100.237,1,3490.0,21.0,1.4799813228282091e-07,Normal
70.249.13.44,1,4042.0,17.0,5.463755157769925e-07,Normal
70.252.78.20,1,3583.0,0.0,6.445091438463542e-07,Normal
70.27.182.112,1,3538.0,12.0,1.5422382341816898e-07,Normal
70.3.6.85,1,2880.0,5.0,4.807177372118274e-07,Normal
70.32.79.218,1,3450.0,22.0,2.0358771032017183e-07,Normal
70.35.169.69,1,7016.0,8.0,1.3667331916424116e-06,Normal
70.38.162.13,1,4118.0,19.0,2.539898595067726e-07,Normal
70.42.241.99,1,4878.0,19.0,3.69504691144121e-07,Normal
70.53.13.173,1,3415.0,13.0,2.1156557357891e-07,Normal
70.54.74.74,1,3407.0,21.0,1.5018083720637913e-07,Normal
70.56.125.109,1,4057.0,17.0,5.457016096357769e-07,Normal
70.63.2.40,1,3441.0,15.0,1.0023094315988161e-07,Normal
70.66.4.50,1,4051.0,23.0,2.594422464598433e-06,Normal
70.80.158.44,1,3494.0,7.0,4.3208990149467605e-06,Anomaly
70.85.241.248,1,4084.0,0.0,7.498484457272267e-07,Normal
70.85.77.210,1,4072.0,10.0,2.596080239700889e-07,Normal
70.87.74.22,1,4070.0,17.0,5.449688905224583e-07,Normal
70.96.138.76,1,4025.0,14.0,2.002966646089812e-07,Normal
70.99.173.194,1,2907.0,5.0,4.7194961907487447e-07,Normal
7000:72f9:b081:ca5b:839a:ecf5:84ed:fb1,1,2794.0,16.0,3.021332332610684e-07,Normal
7002:caa:ed28:c9d6:4761:ee7a:1ea1:9532,1,5157.0,1.0,5.139723878326946e-07,Normal
700:4a2:239d:e1c4:1ef9:ea38:e3f6:3098,1,4082.0,2.0,1.7374406066879715e-07,Normal
700a:a6ad:e57b:ca7:1781:b825:d22a:63ec,1,3440.0,17.0,6.238099767015325e-07,Normal
700f:d294:bee:e3bb:d466:6f00:3e94:a768,1,3079.0,21.0,1.7464769169573212e-07,Normal
7010:f3ae:c842:a69e:10e0:9a19:f34c:628a,1,2388.0,17.0,9.735194673345188e-07,Normal
701d:62ba:34e2:dff9:8d19:79:4482:c658,1,3434.0,14.0,2.4702758013917134e-07,Normal
701d:6d00:5dd2:1102:dbf2:de3e:5602:7bd4,1,2745.0,18.0,6.158222936671279e-07,Normal
701f:b6ef:cdd8:83e3:dbd5:34a2:4f90:5a3e,1,4068.0,13.0,2.01724215814666e-07,Normal
7020:fdb1:5258:453a:3b59:e1b:60ac:97f9,1,3911.0,21.0,1.6174664719167383e-07,Normal
7030:9595:57c0:9b36:8aff:e66d:2363:d3a0,1,3457.0,10.0,2.5500875218351316e-07,Normal
703a:3f88:fdfa:ca5d:68af:9763:d706:d4f4,1,2805.0,20.0,3.589382032070391e-07,Normal
703c:f9c0:b8e3:6c12:df3d:510b:eb58:3d22,1,5506.0,0.0,1.3978907947812764e-06,Normal
7041:e5e1:4a50:c7b4:2e14:9328:e5b5:7455,1,3447.0,13.0,2.087870254079312e-07,Normal
704a:c276:43a5:fc3b:8a3a:90ad:8db0:a5ca,1,3947.0,17.0,5.527023554431961e-07,Normal
705b:9eb7:ef1:1dd8:23a0:79e8:90c2:8411,1,5040.0,14.0,3.2911106598369834e-07,Normal
7072:a21a:ade5:1384:46b9:3b88:cac7:3368,1,3948.0,13.0,1.9619229295395073e-07,Normal
7076:916d:f0ce:bc0d:b6b5:6107:68a8:3d45,1,4295.0,23.0,2.589041471495028e-06,Normal
707e:4b46:df3e:d0f4:4f66:58a9:9fe1:820c,1,4084.0,15.0,1.4904791235502774e-07,Normal
7081:219e:ec67:6e7a:f199:db61:210d:42f3,1,4952.0,13.0,3.4356851642696195e-07,Normal
